100,  10, 0.0964
100,  11, 0.1088
100,  12, 0.1154
100,  13, 0.1256
100,  14, 0.1362
100,  15, 0.149
100,  16, 0.4124
100,  17, 0.3452
100,  18, 0.3562
100,  19, 0.3626
100,  1, 0.061
100,  20, 0.3774
100,  2, 4.9568
100,  3, 0.031
100,  4, 0.0398
100,  5, 0.0484
100,  6, 0.0608
100,  7, 0.0664
100,  8, 0.0762
100,  9, 0.0854
150,  10, 3.886
150,  11, 0.7086
150,  12, 0.5834
150,  13, 0.605
150,  14, 0.6206
150,  15, 0.6014
150,  16, 0.8144
150,  17, 0.5874
150,  18, 3.2816
150,  19, 0.6682
150,  1, 0.1358
150,  20, 0.681
150,  2, 0.048
150,  3, 14.948
150,  4, 8.5962
150,  5, 6.3528
150,  6, 7.408
150,  7, 4.1136
150,  8, 4.482
150,  9, 3.8558
200,  10, 6.569
200,  11, 5.3952
200,  12, 6.2436
200,  13, 5.073
200,  14, 6.5302
200,  15, 4.082
200,  16, 4.2628
200,  17, 5.2272
200,  18, 4.4574
200,  19, 1.7604
200,  1, 0.2522
200,  20, 1.0512
200,  2, 0.1738
200,  3, 34.908
200,  4, 18.244
200,  5, 11.686
200,  6, 9.9154
200,  7, 10.2286
200,  8, 7.5886
200,  9, 9.4388
250,  10, 9.2896
250,  11, 8.9126
250,  12, 7.9346
250,  13, 6.1084
250,  14, 7.4318
250,  15, 5.3048
250,  16, 2.3128
250,  17, 5.8346
250,  18, 3.348
250,  19, 5.5256
250,  1, 0.3978
250,  20, 1.8438
250,  2, 0.2744
250,  3, 0.665
250,  4, 31.424
250,  5, 31.008
250,  6, 21.286
250,  7, 10.221
250,  8, 15.564
250,  9, 9.6426
300,  10, 11.758
300,  11, 14.978
300,  12, 8.6142
300,  13, 13.174
300,  14, 10.908
300,  15, 8.3738
300,  16, 11.798
300,  17, 10.38
300,  18, 7.8096
300,  19, 7.5896
300,  1, 0.5914
300,  20, 7.9756
300,  2, 0.415
300,  3, 0.7704
300,  4, 46.544
300,  5, 44.346
300,  6, 27.848
300,  7, 21.138
300,  8, 22.622
300,  9, 15.148
350,  10, 27.19
350,  11, 20.102
350,  12, 18.318
350,  13, 17.326
350,  14, 12.33
350,  15, 14.382
350,  16, 12.488
350,  17, 11.59
350,  18, 14.502
350,  19, 14.742
350,  1, 0.8272
350,  20, 12.056
350,  2, 0.593
350,  3, 1.5882
350,  4, 1.6598
350,  5, 56.014
350,  6, 34.402
350,  7, 32.77
350,  8, 29.052
350,  9, 24.05
50,  10, 0.0408
50,  11, 0.0454
50,  12, 0.0486
50,  13, 0.0528
50,  14, 0.0576
50,  15, 0.0632
50,  16, 0.0696
50,  17, 0.0744
50,  18, 0.0772
50,  19, 0.0836
50,  1, 0.0204
50,  20, 0.0886
50,  2, 0.0288
50,  3, 0.014
50,  4, 0.017
50,  5, 0.021
50,  6, 0.025
50,  7, 0.029
50,  8, 0.0326
50,  9, 0.0366
