100, 10, 0.060
100, 11, 0.072
100, 12, 0.072
100, 13, 0.078
100, 14, 0.083
100, 15, 0.090
100, 16, 0.096
100, 17, 0.103
100, 18, 0.110
100, 19, 0.116
100, 1, 0.061
100, 20, 0.124
100, 2, 0.018
100, 3, 3.044
100, 4, 0.027
100, 5, 0.033
100, 6, 0.037
100, 7, 0.042
100, 8, 0.049
100, 9, 0.054
150, 10, 0.129
150, 11, 0.136
150, 12, 0.147
150, 13, 0.160
150, 14, 0.170
150, 15, 0.184
150, 16, 0.195
150, 17, 0.207
150, 18, 0.220
150, 19, 0.231
150, 1, 0.134
150, 20, 0.244
150, 2, 0.026
150, 3, 7.155
150, 4, 0.052
150, 5, 0.066
150, 6, 0.078
150, 7, 0.087
150, 8, 0.099
150, 9, 0.113
200, 10, 0.213
200, 11, 0.231
200, 12, 0.261
200, 13, 0.276
200, 14, 0.295
200, 15, 0.495
200, 16, 0.981
200, 17, 0.349
200, 18, 0.395
200, 19, 0.423
200, 1, 0.248
200, 20, 0.448
200, 2, 0.075
200, 3, 16.55
200, 4, 0.094
200, 5, 0.113
200, 6, 0.154
200, 7, 0.149
200, 8, 0.174
200, 9, 0.188
250, 10, 0.351
250, 11, 0.407
250, 12, 0.402
250, 13, 0.432
250, 14, 0.470
250, 15, 0.498
250, 16, 0.560
250, 17, 0.570
250, 18, 0.600
250, 19, 0.631
250, 1, 0.424
250, 20, 0.734
250, 2, 0.068
250, 3, 35.04
250, 4, 0.138
250, 5, 0.183
250, 6, 0.206
250, 7, 0.238
250, 8, 0.922
250, 9, 2.635
300, 10, 0.507
300, 11, 0.552
300, 12, 0.603
300, 13, 0.639
300, 14, 0.823
300, 15, 0.793
300, 16, 0.767
300, 17, 0.840
300, 18, 0.854
300, 19, 0.922
300, 1, 0.658
300, 20, 1.111
300, 2, 0.203
300, 3, 35.90
300, 4, 0.225
300, 5, 0.268
300, 6, 0.345
300, 7, 0.362
300, 8, 0.458
300, 9, 0.489
350, 10, 0.711
350, 11, 0.748
350, 12, 0.827
350, 13, 0.892
350, 14, 0.952
350, 15, 0.999
350, 16, 1.095
350, 17, 1.128
350, 18, 1.205
350, 19, 1.258
350, 1, 0.960
350, 20, 1.330
350, 2, 0.131
350, 3, 105.7
350, 4, 32.31
350, 5, 0.460
350, 6, 3.713
350, 7, 0.521
350, 8, 0.559
350, 9, 0.619
50, 10, 0.023
50, 11, 0.025
50, 12, 0.027
50, 13, 0.029
50, 14, 0.032
50, 15, 0.034
50, 16, 0.037
50, 17, 0.039
50, 18, 0.043
50, 19, 0.046
50, 1, 0.018
50, 20, 0.049
50, 2, 0.007
50, 3, 0.010
50, 4, 0.011
50, 5, 0.012
50, 6, 0.015
50, 7, 0.017
50, 8, 0.019
50, 9, 0.021
