100, 10, 0.095
100, 11, 0.104
100, 12, 0.115
100, 13, 0.124
100, 14, 0.135
100, 15, 0.144
100, 16, 0.155
100, 17, 0.244
100, 18, 0.188
100, 19, 0.192
100, 1, 0.061
100, 20, 0.203
100, 2, 0.021
100, 3, 0.031
100, 4, 0.039
100, 5, 0.049
100, 6, 0.058
100, 7, 0.066
100, 8, 0.075
100, 9, 0.084
150, 10, 0.173
150, 11, 0.191
150, 12, 0.209
150, 13, 0.228
150, 14, 0.246
150, 15, 0.266
150, 16, 0.285
150, 17, 0.305
150, 18, 0.325
150, 19, 0.344
150, 1, 0.135
150, 20, 0.365
150, 2, 0.037
150, 3, 0.057
150, 4, 0.108
150, 5, 0.106
150, 6, 0.108
150, 7, 0.125
150, 8, 0.141
150, 9, 0.161
200, 10, 0.282
200, 11, 0.311
200, 12, 0.337
200, 13, 0.368
200, 14, 0.397
200, 15, 0.423
200, 16, 0.457
200, 17, 0.493
200, 18, 0.524
200, 19, 0.556
200, 1, 0.247
200, 20, 0.609
200, 2, 0.058
200, 3, 0.092
200, 4, 0.119
200, 5, 1.514
200, 6, 0.178
200, 7, 0.201
200, 8, 0.312
200, 9, 0.252
250, 10, 0.434
250, 11, 0.475
250, 12, 0.522
250, 13, 0.573
250, 14, 0.614
250, 15, 0.673
250, 16, 0.707
250, 17, 0.765
250, 18, 0.820
250, 19, 0.864
250, 1, 0.398
250, 20, 0.943
250, 2, 0.087
250, 3, 0.140
250, 4, 0.184
250, 5, 0.223
250, 6, 0.265
250, 7, 0.303
250, 8, 0.344
250, 9, 0.392
300, 10, 0.634
300, 11, 0.704
300, 12, 0.781
300, 13, 0.856
300, 14, 0.934
300, 15, 1.019
300, 16, 1.095
300, 17, 1.180
300, 18, 1.262
300, 19, 1.346
300, 1, 0.580
300, 20, 1.536
300, 2, 0.123
300, 3, 0.204
300, 4, 0.270
300, 5, 0.322
300, 6, 0.451
300, 7, 0.444
300, 8, 0.506
300, 9, 0.624
350, 10, 0.946
350, 11, 1.061
350, 12, 1.185
350, 13, 1.278
350, 14, 2.146
350, 15, 1.478
350, 16, 1.593
350, 17, 1.706
350, 18, 1.803
350, 19, 1.914
350, 1, 0.836
350, 20, 2.053
350, 2, 0.170
350, 3, 0.285
350, 4, 0.369
350, 5, 1.872
350, 6, 0.894
350, 7, 0.639
350, 8, 0.727
350, 9, 0.830
50, 10, 0.040
50, 11, 0.045
50, 12, 0.049
50, 13, 0.053
50, 14, 0.057
50, 15, 0.062
50, 16, 0.066
50, 17, 0.072
50, 18, 0.077
50, 19, 0.083
50, 1, 0.018
50, 20, 0.088
50, 2, 0.010
50, 3, 0.015
50, 4, 0.017
50, 5, 0.021
50, 6, 0.025
50, 7, 0.029
50, 8, 0.032
50, 9, 0.037
