100, 10, 0.089
100, 11, 0.096
100, 12, 0.107
100, 13, 0.116
100, 14, 0.125
100, 15, 0.132
100, 16, 0.142
100, 17, 0.152
100, 18, 0.162
100, 19, 0.172
100, 1, 0.090
100, 20, 0.187
100, 2, 0.028
100, 3, 4.571
100, 4, 0.044
100, 5, 0.057
100, 6, 0.057
100, 7, 0.065
100, 8, 0.073
100, 9, 0.079
150, 10, 0.182
150, 11, 0.197
150, 12, 0.216
150, 13, 0.232
150, 14, 0.253
150, 15, 0.271
150, 16, 0.290
150, 17, 0.307
150, 18, 0.328
150, 19, 0.347
150, 1, 0.198
150, 20, 0.363
150, 2, 0.040
150, 3, 10.78
150, 4, 0.076
150, 5, 0.097
150, 6, 0.115
150, 7, 0.127
150, 8, 0.145
150, 9, 0.166
200, 10, 0.317
200, 11, 0.339
200, 12, 0.370
200, 13, 0.398
200, 14, 0.439
200, 15, 0.462
200, 16, 0.523
200, 17, 0.523
200, 18, 0.555
200, 19, 0.581
200, 1, 0.372
200, 20, 0.657
200, 2, 0.114
200, 3, 25.13
200, 4, 0.138
200, 5, 0.167
200, 6, 0.226
200, 7, 0.222
200, 8, 0.258
200, 9, 0.280
250, 10, 0.505
250, 11, 0.596
250, 12, 0.582
250, 13, 0.637
250, 14, 0.678
250, 15, 0.719
250, 16, 0.769
250, 17, 0.816
250, 18, 0.941
250, 19, 0.934
250, 1, 0.610
250, 20, 0.960
250, 2, 0.099
250, 3, 52.35
250, 4, 0.200
250, 5, 0.285
250, 6, 0.304
250, 7, 0.346
250, 8, 1.338
250, 9, 3.901
300, 10, 0.784
300, 11, 0.819
300, 12, 0.906
300, 13, 0.980
300, 14, 1.031
300, 15, 1.149
300, 16, 1.163
300, 17, 1.230
300, 18, 1.303
300, 19, 1.368
300, 1, 0.865
300, 20, 1.456
300, 2, 0.305
300, 3, 54.22
300, 4, 0.333
300, 5, 0.412
300, 6, 0.485
300, 7, 0.525
300, 8, 0.600
300, 9, 0.674
350, 10, 1.086
350, 11, 1.138
350, 12, 1.241
350, 13, 1.344
350, 14, 1.472
350, 15, 1.537
350, 16, 1.612
350, 17, 1.729
350, 18, 1.965
350, 19, 1.913
350, 1, 1.267
350, 20, 2.056
350, 2, 0.201
350, 3, 153.4
350, 4, 50.83
350, 5, 0.705
350, 6, 6.021
350, 7, 0.784
350, 8, 0.842
350, 9, 0.950
50, 10, 0.034
50, 11, 0.037
50, 12, 0.039
50, 13, 0.043
50, 14, 0.046
50, 15, 0.052
50, 16, 0.053
50, 17, 0.059
50, 18, 0.064
50, 19, 0.069
50, 1, 0.026
50, 20, 0.071
50, 2, 0.011
50, 3, 0.014
50, 4, 0.016
50, 5, 0.019
50, 6, 0.022
50, 7, 0.023
50, 8, 0.028
50, 9, 0.031
