100, 10, 0.150
100, 11, 19.75
100, 12, 23.91
100, 13, 74.67
100, 14, 17.02
100, 15, 104.5
100, 16, 40.72
100, 17, 83.42
100, 18, 50.62
100, 19, 50.64
100, 1, 0.147
100, 20, 0.274
100, 2, 0.027
100, 3, 21.23
100, 4, 0.064
100, 5, 0.068
100, 6, 20.07
100, 7, 15.78
100, 8, 29.32
100, 9, 16.09
150, 10, 0.298
150, 11, 145.3
150, 12, 101.4
150, 13, 87.59
150, 14, 179.2
150, 15, 0.443
150, 16, 167.2
150, 17, 218.6
150, 18, 149.8
150, 19, 448.2
150, 1, 0.297
150, 20, 158.0
150, 2, 0.070
150, 3, 0.087
150, 4, 99.22
150, 5, 0.146
150, 6, 0.193
150, 7, 115.2
150, 8, 85.30
150, 9, 142.3
200, 10, 0.453
200, 11, 157.6
200, 12, 283.0
200, 13, 268.1
200, 14, 305.8
200, 15, 373.0
200, 16, 258.3
200, 17, 508.2
200, 18, 135.1
200, 19, 277.8
200, 1, 0.520
200, 20, 0.937
200, 2, 0.096
200, 3, 118.4
200, 4, 0.292
200, 5, 0.513
200, 6, 193.7
200, 7, 182.7
200, 8, 0.437
200, 9, 207.5
250, 10, 1.173
250, 11, 449.5
250, 12, 744.8
250, 13, 410.1
250, 14, 2163.
250, 15, 421.2
250, 16, 1176.
250, 1, 0.818
250, 2, 0.140
250, 3, 222.4
250, 4, 291.4
250, 5, 0.824
250, 6, 320.4
250, 7, 695.5
250, 8, 322.0
250, 9, 391.8
50, 10, 0.046
50, 11, 7.152
50, 12, 2.700
50, 13, 8.492
50, 14, 7.239
50, 15, 6.942
50, 16, 0.845
50, 17, 0.092
50, 18, 0.104
50, 19, 0.106
50, 1, 0.036
50, 20, 0.122
50, 2, 0.014
50, 3, 0.032
50, 4, 0.032
50, 5, 0.026
50, 6, 2.388
50, 7, 3.024
50, 8, 3.513
50, 9, 2.468
