100, 10, 0.142
100, 11, 0.159
100, 12, 0.178
100, 13, 0.198
100, 14, 0.314
100, 15, 0.262
100, 16, 0.322
100, 17, 0.268
100, 18, 0.290
100, 19, 0.307
100, 1, 0.094
100, 20, 0.338
100, 2, 1.107
100, 3, 0.046
100, 4, 0.057
100, 5, 0.073
100, 6, 0.089
100, 7, 0.098
100, 8, 0.111
100, 9, 0.123
150, 10, 0.307
150, 11, 0.307
150, 12, 0.333
150, 13, 0.358
150, 14, 0.401
150, 15, 0.435
150, 16, 0.441
150, 17, 0.456
150, 18, 0.493
150, 19, 0.562
150, 1, 0.209
150, 20, 0.570
150, 2, 0.067
150, 3, 8.689
150, 4, 0.109
150, 5, 0.128
150, 6, 0.157
150, 7, 0.183
150, 8, 0.213
150, 9, 0.235
200, 10, 0.423
200, 11, 0.456
200, 12, 0.504
200, 13, 0.540
200, 14, 0.588
200, 15, 0.695
200, 16, 0.671
200, 17, 0.727
200, 18, 0.760
200, 19, 0.812
200, 1, 0.381
200, 20, 0.860
200, 2, 115.8
200, 3, 0.137
200, 4, 0.175
200, 5, 0.353
200, 6, 0.317
200, 7, 0.344
200, 8, 0.333
200, 9, 0.377
250, 10, 0.634
250, 11, 0.692
250, 12, 0.797
250, 13, 0.815
250, 14, 0.880
250, 15, 1.112
250, 16, 1.537
250, 17, 1.420
250, 18, 1.176
250, 19, 1.217
250, 1, 0.589
250, 20, 1.277
250, 2, 0.120
250, 3, 0.200
250, 4, 0.261
250, 5, 0.330
250, 6, 0.385
250, 7, 0.448
250, 8, 0.510
250, 9, 0.580
300, 10, 0.895
300, 11, 0.978
300, 12, 1.067
300, 13, 1.149
300, 14, 1.250
300, 15, 1.329
300, 16, 1.413
300, 17, 1.505
300, 18, 1.604
300, 19, 1.806
300, 1, 0.906
300, 20, 1.778
300, 2, 6.873
300, 3, 61.18
300, 4, 0.378
300, 5, 0.469
300, 6, 0.553
300, 7, 0.642
300, 8, 0.724
300, 9, 0.816
350, 10, 1.230
350, 11, 1.350
350, 12, 1.473
350, 13, 1.577
350, 14, 1.692
350, 15, 1.812
350, 16, 1.921
350, 17, 2.065
350, 18, 2.168
350, 19, 2.282
350, 1, 1.283
350, 20, 2.406
350, 2, 0.230
350, 3, 96.15
350, 4, 0.519
350, 5, 0.674
350, 6, 0.766
350, 7, 0.882
350, 8, 1.005
350, 9, 1.119
50, 10, 0.058
50, 11, 0.065
50, 12, 0.072
50, 13, 0.079
50, 14, 0.086
50, 15, 0.108
50, 16, 0.123
50, 17, 0.120
50, 18, 0.121
50, 19, 0.127
50, 1, 0.030
50, 20, 0.139
50, 2, 0.048
50, 3, 0.023
50, 4, 0.028
50, 5, 0.034
50, 6, 0.037
50, 7, 0.043
50, 8, 0.049
50, 9, 0.053
